Mod:Item:MetaData, Localized Name
hbm:insert_ferrouranium, Ferrouranium Insert
hbm:insert_polonium, Polonium Insert
hbm:insert_ghiorsium, Ghiorsium Insert
hbm:insert_era, Explosive Reactive Armor Insert
hbm:insert_di, Dineutronium Insert
hbm:insert_yharonite, Yharonite Insert
hbm:insert_doxium, Astolfium-Doped Doxium Insert
hbm:armor_polish, ShiningArmor™ Armor Polish
hbm:bandaid, Velvet Band-Aid
hbm:serum, Serum
hbm:quartz_plutonium, Plutonic Quartz
hbm:morning_glory, Morning Glory
hbm:lodestone, Lodestone
hbm:horseshoe_magnet, Horseshoe Magnet
hbm:industrial_magnet, Industrial Magnet
hbm:bathwater, Toxic Soapy Water
hbm:bathwater_mk2, Toxic Soapy Water (Horse Scented)
hbm:bathwater_mk3, Finest Chernobyl Bath Water (Meltdown Scented)
hbm:spider_milk, Bottle of Spider Milk
hbm:ink, 林— Ink
hbm:heart_piece, Heart Piece
hbm:heart_container, Heart Container
hbm:heart_booster, Heart Booster
hbm:heart_fab, Fab Heart
hbm:black_diamond, Black Diamond
hbm:wd40, VT-40
hbm:scrumpy, Bottle of Scrumpy
hbm:wild_p, Wild Pegasus Dry Whiskey
hbm:fabsols_vodka, Fabsol's Vodka
hbm:shackles, Shackles
hbm:injector_5htp, 5-HTP Autoinjector
hbm:injector_knife, 8 Inch Blade Autoinjector
hbm:decontamination_module, Decontamination Module
hbm:medal_liquidator, Liquidator Medal
hbm:medal_ghoul, Certified Ghoul
hbm:servo_set, Servo Set
hbm:servo_set_desh, Desh Servo Set
hbm:pocket_ptsd, Pocket Radar
hbm:v1, V1
hbm:protection_charm, Charm of Protection
hbm:meteor_charm, Meteor Charm
hbm:stamp_stone_flat, Flat Stamp (Stone)
hbm:stamp_stone_plate, Plate Stamp (Stone)
hbm:stamp_stone_wire, Wire Stamp (Stone)
hbm:stamp_stone_circuit, Circuit Stamp (Stone)
hbm:stamp_iron_flat, Flat Stamp (Iron)
hbm:stamp_iron_plate, Plate Stamp (Iron)
hbm:stamp_iron_wire, Wire Stamp (Iron)
hbm:stamp_iron_circuit, Circuit Stamp (Iron)
hbm:stamp_steel_flat, Flat Stamp (Steel)
hbm:stamp_steel_plate, Plate Stamp (Steel)
hbm:stamp_steel_wire, Wire Stamp (Steel)
hbm:stamp_steel_circuit, Circuit Stamp (Steel)
hbm:stamp_titanium_flat, Flat Stamp (Titanium)
hbm:stamp_titanium_plate, Plate Stamp (Titanium)
hbm:stamp_titanium_wire, Wire Stamp (Titanium)
hbm:stamp_titanium_circuit, Circuit Stamp (Titanium)
hbm:stamp_obsidian_flat, Flat Stamp (Obsidian)
hbm:stamp_obsidian_plate, Plate Stamp (Obsidian)
hbm:stamp_obsidian_wire, Wire Stamp (Obsidian)
hbm:stamp_obsidian_circuit, Circuit Stamp (Obsidian)
hbm:stamp_schrabidium_flat, Flat Stamp (Schrabidium)
hbm:stamp_schrabidium_plate, Plate Stamp (Schrabidium)
hbm:stamp_schrabidium_wire, Wire Stamp (Schrabidium)
hbm:stamp_schrabidium_circuit, Circuit Stamp (Schrabidium)
hbm:stamp_desh_flat, Flat Stamp (Desh)
hbm:stamp_desh_plate, Plate Stamp (Desh)
hbm:stamp_desh_wire, Wire Stamp (Desh)
hbm:stamp_desh_circuit, Circuit Stamp (Desh)
hbm:stamp_desh_357, .357 Magnum Stamp (Desh)
hbm:stamp_desh_44, .44 Magnum Stamp (Desh)
hbm:stamp_desh_9, Small Caliber Stamp (Desh)
hbm:stamp_desh_50, Large Caliber Stamp (Desh)
hbm:stamp_357, .357 Magnum Stamp
hbm:stamp_44, .44 Magnum Stamp
hbm:stamp_9, Small Caliber Stamp
hbm:stamp_50, Large Caliber Stamp
hbm:blades_aluminum, Aluminum Shredder Blades
hbm:blades_gold, Golden Shredder Blades
hbm:blades_iron, Iron Shredder Blades
hbm:blades_steel, Steel Shredder Blades
hbm:blades_titanium, Titanium Shredder Blades
hbm:blades_advanced_alloy, Advanced Shredder Blades
hbm:blades_combine_steel, CMB Shredder Blades
hbm:blades_schrabidium, Schrabidium Shredder Blades
hbm:blades_desh, Desh Shredder Blades
hbm:fuse, Fuse
hbm:redcoil_capacitor, Redcoil Capacitor
hbm:euphemium_capacitor, Euphemium Capacitor
hbm:titanium_filter, Titanium Filter
hbm:arc_electrode, Graphite Electrode
hbm:arc_electrode_burnt, Molten Electrode
hbm:arc_electrode_desh, Desh Electrode
hbm:overfuse, Singularity Screwdriver
hbm:piston_selenium, Radial Engine Piston
hbm:thermo_element, Thermoelectric Element
hbm:antiknock, Tetraethyllead Antiknock Agent
hbm:part_lithium, Box of Lithium Dust
hbm:part_beryllium, Box of Beryllium Dust
hbm:part_carbon, Box of Carbon Dust
hbm:part_copper, Box of Copper Dust
hbm:part_plutonium, Box of Plutonium Dust
hbm:fusion_shield_tungsten, Tungsten Fusion Reactor Blanket
hbm:fusion_shield_desh, Desh Fusion Reactor Blanket
hbm:fusion_shield_chlorophyte, Chlorophyte-Metallized Fusion Reactor Blanket
hbm:fusion_shield_vaporwave, Vaporwave Fusion Reactor Blanket
hbm:battery_sc_uranium, Self-Charging Uranium-238 Battery
hbm:battery_sc_technetium, Self-Charging Technetium-99 Battery
hbm:battery_sc_plutonium, Self-Charging Plutonium-238 Battery
hbm:battery_sc_polonium, Self-Charging Polonium-210 Battery
hbm:battery_sc_gold, Self-Charging Gold-198 Battery
hbm:battery_sc_lead, Self-Charging Lead-209 Battery
hbm:battery_sc_americium, Self-Charging Americium-241 Battery
hbm:battery_sc_balefire, Self-Charging Balefire-XXX Battery
hbm:battery_sc_schrabidium, Self-Charging Schrabidium-326 Battery
hbm:battery_sc_yharonite, Self-Charging Yharonite-REDACTED Battery
hbm:battery_sc_electronium, Self-Charging Electronium Battery
hbm:battery_creative, Infinite Battery
hbm:battery_generic, Battery
hbm:battery_red_cell, Redstone Power Cell
hbm:battery_red_cell_6, Sixfold Redstone Power Cell
hbm:battery_red_cell_24, 24-Fold Redstone Power Cell
hbm:battery_advanced, Advanced Battery
hbm:battery_advanced_cell, Advanced Power Cell
hbm:battery_advanced_cell_4, Quadruple Advanced Power Cell
hbm:battery_advanced_cell_12, Twelvefold Advanced Power Cell
hbm:battery_lithium, Lithium-Ion Battery
hbm:battery_lithium_cell, Lithium-Ion Power Cell
hbm:battery_lithium_cell_3, Tripple Lithium-Ion Power Cell
hbm:battery_lithium_cell_6, Sixfold Lithium-Ion Power Cell
hbm:battery_schrabidium, Schrabidium Battery
hbm:battery_schrabidium_cell, Schrabidium Power Cell
hbm:battery_schrabidium_cell_2, Double Schrabidium Power Cell
hbm:battery_schrabidium_cell_4, Quadruple Schrabidium Power Cell
hbm:battery_trixite, Off-Brand Spark Battery
hbm:battery_spark, Spark Battery
hbm:battery_spark_cell_6, Spark Power Cell
hbm:battery_spark_cell_25, Spark Arcane Car Battery
hbm:battery_spark_cell_100, Spark Arcane Energy Storage Array
hbm:battery_spark_cell_1000, Spark Arcane Mass-Energy Void
hbm:battery_spark_cell_2500, Spark Arcane Dirac Sea
hbm:battery_spark_cell_10000, Spark Solid Space-Time Crystal
hbm:battery_spark_cell_power, Spark Ludicrous Physics-Defying Energy Storage Unit
hbm:battery_potato, Potato Battery
hbm:battery_potatos, PotatOS
hbm:battery_su, SU-Battery
hbm:battery_su_l, Large SU-Battery
hbm:battery_steam, Steam Powered Energy Storage Tank
hbm:battery_steam_large, Large Steam Powered Energy Storage Tank
hbm:factory_core_titanium, Basic Factory Energy Cluster
hbm:factory_core_advanced, Advanced Factory Energy Cluster
hbm:hev_battery, Suit Battery
hbm:fusion_core, Fusion Core
hbm:energy_core, Makeshift Energy Core
hbm:fusion_core_infinite, Infinite Fusion Core
hbm:laser_crystal_nano, Nanotube Laser Crystal
hbm:laser_crystal_pentacene, Pentacene Laser Crystal
hbm:laser_crystal_co2, CO2-Desh Laser Crystal
hbm:laser_crystal_bismuth, BiSmUTh Laser Crystal
hbm:laser_crystal_cmb, Xenon Laser Crystal
hbm:laser_crystal_dem, Demon Laser Crystal
hbm:laser_crystal_bale, Bale Laser Crystal
hbm:laser_crystal_digamma, Digamma Laser Crystal
hbm:upgrade_speed_1, Speed Upgrade Mk.I
hbm:upgrade_speed_2, Speed Upgrade Mk.II
hbm:upgrade_speed_3, Speed Upgrade Mk.III
hbm:upgrade_effect_1, Effectiveness Upgrade Mk.I
hbm:upgrade_effect_2, Effectiveness Upgrade Mk.II
hbm:upgrade_effect_3, Effectiveness Upgrade Mk.III
hbm:upgrade_power_1, Power Saving Upgrade Mk.I
hbm:upgrade_power_2, Power Saving Upgrade Mk.II
hbm:upgrade_power_3, Power Saving Upgrade Mk.III
hbm:upgrade_fortune_1, Fortune Upgrade Mk.I
hbm:upgrade_fortune_2, Fortune Upgrade Mk.II
hbm:upgrade_fortune_3, Fortune Upgrade Mk.III
hbm:upgrade_afterburn_1, Afterburner Upgrade Mk.I
hbm:upgrade_afterburn_2, Afterburner Upgrade Mk.II
hbm:upgrade_afterburn_3, Afterburner Upgrade Mk.III
hbm:upgrade_radius, Emitter Radius Upgrade
hbm:upgrade_health, Emitter Health Upgrade
hbm:upgrade_overdrive_1, Overdrive Machine Upgrade Mk.I
hbm:upgrade_overdrive_2, Overdrive Machine Upgrade Mk.II
hbm:upgrade_overdrive_3, Overdrive Machine Upgrade Mk.III
hbm:upgrade_smelter, Smelter Upgrade
hbm:upgrade_shredder, Shredder Upgrade
hbm:upgrade_centrifuge, Centrifuge Upgrade
hbm:upgrade_crystallizer, Crystallizer Upgrade
hbm:upgrade_nullifier, Scrap Destroyer Upgrade
hbm:upgrade_screm, Screaming Scientist Upgrade
hbm:upgrade_ejector_1, Ejection Speed Upgrade Mk.I
hbm:upgrade_ejector_2, Ejection Speed Upgrade Mk.II
hbm:upgrade_ejector_3, Ejection Speed Upgrade Mk.III
hbm:upgrade_stack_1, Stack Ejection Upgrade Mk.I
hbm:upgrade_stack_2, Stack Ejection Upgrade Mk.II
hbm:upgrade_stack_3, Stack Ejection Upgrade Mk.III
hbm:canister_fuel, Diesel Canister
hbm:canister_napalm, Napalm B
hbm:gas_empty, Empty Gas Tank
hbm:cell, item.cell.name
hbm:fluid_tank_full:0, Empty Universal Fluid Tank
hbm:fluid_tank_full:0, Universal Fluid Tank: Water
hbm:fluid_tank_full:0, Universal Fluid Tank: Lava
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Hydrogen
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Oxygen
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Chlorine
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Sulfur Dioxide
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Sulfur Trioxide
hbm:fluid_tank_full:0, Universal Fluid Tank: Sulfuric Acid
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Hydrogen Chloride
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Ethylene
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Sodium
hbm:fluid_tank_full:0, Universal Fluid Tank: Brine
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Deuterium
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Tritium
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid D-T Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Lithium
hbm:fluid_tank_full:0, Universal Fluid Tank: Heavy Water
hbm:fluid_tank_full:0, Universal Fluid Tank: Steam
hbm:fluid_tank_full:0, Universal Fluid Tank: Crude Oil (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Crude Oil (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Crude Oil (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Residue (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Residue (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Residue (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Heavy Oil (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Heavy Oil (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Heavy Oil (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Dense Oil (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Dense Oil (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Dense Oil (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Distilled Oil (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Distilled Oil (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Distilled Oil (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Dense Fuel (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Dense Fuel (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Dense Fuel (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Mixed Heavy Fuels (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Mixed Heavy Fuels (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Mixed Heavy Fuels (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Light Fuel (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Light Fuel (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Light Fuel (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Mixed Light Fuels (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Mixed Light Fuels (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Mixed Light Fuels (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Gaseous Fuel (§bCool§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Gaseous Fuel (§6Hot§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: Gaseous Fuel (§cSearing§r)
hbm:fluid_tank_full:0, Universal Fluid Tank: UU-Matter
hbm:fluid_tank_full:0, Universal Fluid Tank: Construction Foam
hbm:fluid_tank_full:0, Universal Fluid Tank: IC2 Coolant
hbm:fluid_tank_full:0, Universal Fluid Tank: Creosote
hbm:fluid_tank_full:0, Universal Fluid Tank: IC2 Hot Coolant
hbm:fluid_tank_full:0, Universal Fluid Tank: Pahoehoe Lava
hbm:fluid_tank_full:0, Universal Fluid Tank: Biomass
hbm:fluid_tank_full:0, Universal Fluid Tank: Biogas
hbm:fluid_tank_full:0, Universal Fluid Tank: Distilled Water
hbm:fluid_tank_full:0, Universal Fluid Tank: Superheated Steam
hbm:fluid_tank_full:0, Universal Fluid Tank: Steam
hbm:fluid_tank_full:0, Universal Fluid Tank: Hotspring Water
hbm:fluid_tank_full:0, Universal Fluid Tank: Weed-Ex
hbm:fluid_tank_full:0, Universal Fluid Tank: Air
hbm:fluid_tank_full:0, Universal Fluid Tank: Hydrogen
hbm:fluid_tank_full:0, Universal Fluid Tank: Oxygen
hbm:fluid_tank_full:0, Universal Fluid Tank: Heavy Water
hbm:fluid_tank_full:0, Universal Fluid Tank: Milk
hbm:fluid_tank_full:0, Universal Fluid Tank: Ethanol
hbm:fluid_tank_full:0, Universal Fluid Tank: Biomass
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Glass
hbm:fluid_tank_full:0, Universal Fluid Tank: Honey
hbm:fluid_tank_full:0, Universal Fluid Tank: Crushed Ice
hbm:fluid_tank_full:0, Universal Fluid Tank: Fruit Juice
hbm:fluid_tank_full:0, Universal Fluid Tank: Milk
hbm:fluid_tank_full:0, Universal Fluid Tank: Seed Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Short Mead
hbm:fluid_tank_full:0, Universal Fluid Tank: Nitratedwater
hbm:fluid_tank_full:0, Universal Fluid Tank: SuperNitradedWater
hbm:fluid_tank_full:0, Universal Fluid Tank: Creosote Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquifacted Coal
hbm:fluid_tank_full:0, Universal Fluid Tank: Crude Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Naphtha
hbm:fluid_tank_full:0, Universal Fluid Tank: Refined Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Sap
hbm:fluid_tank_full:0, Universal Fluid Tank: Syrup
hbm:fluid_tank_full:0, Universal Fluid Tank: Resin
hbm:fluid_tank_full:0, Universal Fluid Tank: Tree Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Seed Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Biocrude
hbm:fluid_tank_full:0, Universal Fluid Tank: Grassoline
hbm:fluid_tank_full:0, Universal Fluid Tank: Mushroom Stew
hbm:fluid_tank_full:0, Universal Fluid Tank: Essence of Knowledge
hbm:fluid_tank_full:0, Universal Fluid Tank: Potion
hbm:fluid_tank_full:0, Universal Fluid Tank: Splash Potion
hbm:fluid_tank_full:0, Universal Fluid Tank: Lingering Potion
hbm:fluid_tank_full:0, Universal Fluid Tank: Destabilized Redstone
hbm:fluid_tank_full:0, Universal Fluid Tank: Energized Glowstone
hbm:fluid_tank_full:0, Universal Fluid Tank: Resonant Ender
hbm:fluid_tank_full:0, Universal Fluid Tank: Blazing Pyrotheum
hbm:fluid_tank_full:0, Universal Fluid Tank: Gelid Cryotheum
hbm:fluid_tank_full:0, Universal Fluid Tank: Zephyrean Aerotheum
hbm:fluid_tank_full:0, Universal Fluid Tank: Tectonic Petrotheum
hbm:fluid_tank_full:0, Universal Fluid Tank: Primal Mana
hbm:fluid_tank_full:0, Universal Fluid Tank: Essence
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Meat
hbm:fluid_tank_full:0, Universal Fluid Tank: Latex
hbm:fluid_tank_full:0, Universal Fluid Tank: Sewage
hbm:fluid_tank_full:0, Universal Fluid Tank: Sludge
hbm:fluid_tank_full:0, Universal Fluid Tank: Biofuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Pink Slime
hbm:fluid_tank_full:0, Universal Fluid Tank: Protein
hbm:fluid_tank_full:0, Universal Fluid Tank: Raw Ore Meat
hbm:fluid_tank_full:0, Universal Fluid Tank: Fermented Ore Meat
hbm:fluid_tank_full:0, Universal Fluid Tank: Plant Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Ethanol
hbm:fluid_tank_full:0, Universal Fluid Tank: Biodiesel
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Concrete
hbm:fluid_tank_full:0, Universal Fluid Tank: Low-Pressure Steam
hbm:fluid_tank_full:0, Universal Fluid Tank: Dense Steam
hbm:fluid_tank_full:0, Universal Fluid Tank: Super Dense Steam
hbm:fluid_tank_full:0, Universal Fluid Tank: Ultra Dense Steam
hbm:fluid_tank_full:0, Universal Fluid Tank: Coolant
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Coolant
hbm:fluid_tank_full:0, Universal Fluid Tank: Deuterium
hbm:fluid_tank_full:0, Universal Fluid Tank: Tritium
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Crude Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Cracked Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Hot Cracked Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Heavy Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Bitumen
hbm:fluid_tank_full:0, Universal Fluid Tank: Industrial Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Heating Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Reclaimed Industrial Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Petroil
hbm:fluid_tank_full:0, Universal Fluid Tank: Fracking Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Engine Lubricant
hbm:fluid_tank_full:0, Universal Fluid Tank: Naphtha
hbm:fluid_tank_full:0, Universal Fluid Tank: Diesel
hbm:fluid_tank_full:0, Universal Fluid Tank: Light Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Kerosene
hbm:fluid_tank_full:0, Universal Fluid Tank: Natural Gas
hbm:fluid_tank_full:0, Universal Fluid Tank: Petroleum Gas
hbm:fluid_tank_full:0, Universal Fluid Tank: Aromatic Hydrocarbons
hbm:fluid_tank_full:0, Universal Fluid Tank: Unsaturated Hydrocarbons
hbm:fluid_tank_full:0, Universal Fluid Tank: Biogas
hbm:fluid_tank_full:0, Universal Fluid Tank: Fish Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Sunflower Seed Oil
hbm:fluid_tank_full:0, Universal Fluid Tank: Colloid
hbm:fluid_tank_full:0, Universal Fluid Tank: NITAN© 100 Octane Super Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Uranium Hexafluoride
hbm:fluid_tank_full:0, Universal Fluid Tank: Plutonium Hexafluoride
hbm:fluid_tank_full:0, Universal Fluid Tank: Schrabidium Trisulfide
hbm:fluid_tank_full:0, Universal Fluid Tank: Antimatter
hbm:fluid_tank_full:0, Universal Fluid Tank: Antischrabidium
hbm:fluid_tank_full:0, Universal Fluid Tank: Hydrogen Peroxide
hbm:fluid_tank_full:0, Universal Fluid Tank: Sulfuric Acid
hbm:fluid_tank_full:0, Universal Fluid Tank: Nitric Acid
hbm:fluid_tank_full:0, Universal Fluid Tank: Solvent
hbm:fluid_tank_full:0, Universal Fluid Tank: High-Performance Solvent
hbm:fluid_tank_full:0, Universal Fluid Tank: Nitroglycerin
hbm:fluid_tank_full:0, Universal Fluid Tank: Osmiridic Solution
hbm:fluid_tank_full:0, Universal Fluid Tank: Watz Mud
hbm:fluid_tank_full:0, Universal Fluid Tank: Cryogel
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Hydrogen
hbm:fluid_tank_full:0, Universal Fluid Tank: Liquid Oxygen
hbm:fluid_tank_full:0, Universal Fluid Tank: Xenon Gas
hbm:fluid_tank_full:0, Universal Fluid Tank: Balefire Rocket Fuel
hbm:fluid_tank_full:0, Universal Fluid Tank: Mercury
hbm:fluid_tank_full:0, Universal Fluid Tank: Deuterium-Tritium Plasma
hbm:fluid_tank_full:0, Universal Fluid Tank: Hydrogen-Deuterium Plasma
hbm:fluid_tank_full:0, Universal Fluid Tank: Hydrogen-Tritium Plasma
hbm:fluid_tank_full:0, Universal Fluid Tank: Plutonium-Tritium Plasma
